source_key,language,quality_bucket,quality_score,preservation_reason,original_title,original_authors,original_isbn,original_publication_year,original_publisher,rescue_state,search_mode,candidate_work_key,candidate_work_title,candidate_authors,candidate_edition_key,candidate_edition_title,candidate_languages,title_score,author_score,edition_title_score,cover_id,cover_width,cover_height,cover_format,cover_local_path,cover_sha256
/books/OL10105483M,EN,PROMISING,5,EDITORIAL_CORE,Basic Grammar & Usage,Penelope Choy | James R. McCormick,9780155049383,1992,Harcourt Brace College Publishers,RECOVERED,TITLE_AUTHOR,/works/OL15570371W,Basic grammar and usage,Penelope Choy,/books/OL24522881M,Basic grammar and usage,eng,0.9048,1.0000,0.9048,9931019,374,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10105483M__OL24522881M.jpeg,22ad294da5c0d70cf800a748cd14b7090c9d9fe13206791c2bb7f39ae12bcbe9
/books/OL10105502M,EN,PROMISING,5,EDITORIAL_CORE,The Writer's Workplace,John Scarry | Sandra Scarry,9780155051935,1997,Harcourt,RECOVERED,TITLE_AUTHOR,/works/OL9593610M,The Writer's Workplace,Sandra Scarry | John Scarry,/books/OL9593610M,The Writer's Workplace,eng,1.0000,1.0000,1.0000,4992016,128,170,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10105502M__OL9593610M.jpeg,3eb9ad0620408ba4bd7622f96f92fe5ff1c103824207ddd940d0f9fc20bc0885
/books/OL10105503M,EN,PROMISING,5,EDITORIAL_CORE,The Writer's Workplace,John Scarry | Sandra Scarry,9780155051959,1997,Harcourt,RECOVERED,TITLE_AUTHOR,/works/OL9593610M,The Writer's Workplace,Sandra Scarry | John Scarry,/books/OL9593610M,The Writer's Workplace,eng,1.0000,1.0000,1.0000,4992016,128,170,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10105503M__OL9593610M.jpeg,3eb9ad0620408ba4bd7622f96f92fe5ff1c103824207ddd940d0f9fc20bc0885
/books/OL10105504M,EN,PROMISING,5,EDITORIAL_CORE,The Writer's Workplace & Readings,John Scarry | Sandra Scarry,9780155051966,1997,Harcourt Brace College Publishers,RECOVERED,TITLE_ONLY,/works/OL3368940W,The writer's workplace with readings,Sandra Scarry,/books/OL1018918M,The writer's workplace with readings,eng,0.9254,1.0000,0.9254,3864035,128,167,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10105504M__OL1018918M.jpeg,7a927ee782627ff96c0de1de438690e02549f86dda601a1537ee0647a0f01b5c
/books/OL10105520M,EN,PROMISING,5,EDITORIAL_CORE,The Writer's Workplace,John Scarry | Sandra Scarry,9780155052789,1997,Harcourt Brace College Publishers,RECOVERED,TITLE_AUTHOR,/works/OL9593610M,The Writer's Workplace,Sandra Scarry | John Scarry,/books/OL9593610M,The Writer's Workplace,eng,1.0000,1.0000,1.0000,4992016,128,170,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10105520M__OL9593610M.jpeg,3eb9ad0620408ba4bd7622f96f92fe5ff1c103824207ddd940d0f9fc20bc0885
/books/OL10105549M,EN,PROMISING,5,EDITORIAL_CORE,Global Communication,Frederick.,9780155055087,1997,Harcourt Brace College Publishers,RECOVERED,TITLE_AUTHOR,/works/OL4277166W,Global communication & international relations,Howard H. Frederick,/books/OL1703741M,Global communication & international relations,eng,0.9600,0.9600,0.9600,8131465,320,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10105549M__OL1703741M.jpeg,bc904f6505bae714acbc406165225e189431140c2739bae38004752f163389e2
/books/OL10106258M,EN,PROMISING,5,EDITORIAL_CORE,Designing Creative Materials,Judy Herr,9780155677029,1989,Harcourt,RECOVERED,TITLE_AUTHOR,/works/OL18184896W,Designing creative materials for young children,Judy Herr,/books/OL2230443M,Designing creative materials for young children,eng,0.9600,1.0000,0.9600,9756169,384,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10106258M__OL2230443M.jpeg,11f5cdd830d4d50d7ead93ba5ea58304a2c2b7631b3bcad3b9848b877f9aab84
/books/OL10107159M,EN,PROMISING,5,EDITORIAL_CORE,Art,Guy Hubbard | Mary Rouse,9780157742527,1981,Holt Rinehart & Winston,RECOVERED,TITLE_AUTHOR,/works/OL6438216W,Art,Guy Hubbard,/books/OL11387297M,Art,eng,1.0000,1.0000,1.0000,9785641,370,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10107159M__OL11387297M.jpeg,d4a9e69cf2f24156e3115a16703f7a6a22636ccb1f2d256a75585ed3f28647e9
/books/OL10107161M,EN,PROMISING,5,EDITORIAL_CORE,Art,Guy Hubbard | Mary Rouse,9780157742565,1981,Holt Rinehart & Winston,RECOVERED,TITLE_AUTHOR,/works/OL6438216W,Art,Guy Hubbard,/books/OL11387297M,Art,eng,1.0000,1.0000,1.0000,9785641,370,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10107161M__OL11387297M.jpeg,d4a9e69cf2f24156e3115a16703f7a6a22636ccb1f2d256a75585ed3f28647e9
/books/OL10107162M,EN,PROMISING,5,EDITORIAL_CORE,Art,Guy Hubbard | Mary Rouse,9780157742589,1981,Holt Rinehart & Winston,RECOVERED,TITLE_AUTHOR,/works/OL6438216W,Art,Guy Hubbard,/books/OL11387297M,Art,eng,1.0000,1.0000,1.0000,9785641,370,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10107162M__OL11387297M.jpeg,d4a9e69cf2f24156e3115a16703f7a6a22636ccb1f2d256a75585ed3f28647e9
/books/OL10107163M,EN,PROMISING,5,EDITORIAL_CORE,Art,Guy Hubbard | Mary Rouse,9780157742602,1981,Holt Rinehart & Winston,RECOVERED,TITLE_AUTHOR,/works/OL6438216W,Art,Guy Hubbard,/books/OL11387297M,Art,eng,1.0000,1.0000,1.0000,9785641,370,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10107163M__OL11387297M.jpeg,d4a9e69cf2f24156e3115a16703f7a6a22636ccb1f2d256a75585ed3f28647e9
/books/OL10107355M,EN,PROMISING,5,EDITORIAL_CORE,Test of Language Competence,Wayne Secord | Elisabeth Wiig,9780158955568,1989,Psychological Corp,RECOVERED,TITLE_AUTHOR,/works/OL10107357M,Test of Language Competence,Elisabeth Wiig | Wayne Secord,/books/OL10107357M,Test of Language Competence,eng,1.0000,1.0000,1.0000,2325668,333,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10107355M__OL10107357M.jpeg,31f6ebe5279cd107eb4c1c6e335b0f36caf6e1ee3fd6a8661d172e4698459dc7
/books/OL10107356M,EN,PROMISING,5,EDITORIAL_CORE,Test of Language Competence,Wayne Secord | Elisabeth Wiig,9780158955575,1989,Psychological Corp,RECOVERED,TITLE_AUTHOR,/works/OL10107357M,Test of Language Competence,Elisabeth Wiig | Wayne Secord,/books/OL10107357M,Test of Language Competence,eng,1.0000,1.0000,1.0000,2325668,333,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10107356M__OL10107357M.jpeg,31f6ebe5279cd107eb4c1c6e335b0f36caf6e1ee3fd6a8661d172e4698459dc7
/books/OL10107359M,EN,PROMISING,5,EDITORIAL_CORE,Test of Language Competence,Wayne Secord | Elisabeth Wiig,9780158955612,1989,Psychological Corp,RECOVERED,TITLE_AUTHOR,/works/OL10107357M,Test of Language Competence,Elisabeth Wiig | Wayne Secord,/books/OL10107357M,Test of Language Competence,eng,1.0000,1.0000,1.0000,2325668,333,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10107359M__OL10107357M.jpeg,31f6ebe5279cd107eb4c1c6e335b0f36caf6e1ee3fd6a8661d172e4698459dc7
/books/OL10107360M,EN,PROMISING,5,EDITORIAL_CORE,Test of Language Competence,Wayne Secord | Elisabeth Wiig,9780158955629,1989,Psychological Corp,RECOVERED,TITLE_AUTHOR,/works/OL10107357M,Test of Language Competence,Elisabeth Wiig | Wayne Secord,/books/OL10107357M,Test of Language Competence,eng,1.0000,1.0000,1.0000,2325668,333,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10107360M__OL10107357M.jpeg,31f6ebe5279cd107eb4c1c6e335b0f36caf6e1ee3fd6a8661d172e4698459dc7
/books/OL10107361M,EN,PROMISING,5,EDITORIAL_CORE,Test of Language Competence,Wayne Secord | Elisabeth Wiig,9780158955636,1989,Psychological Corp,RECOVERED,TITLE_AUTHOR,/works/OL10107357M,Test of Language Competence,Elisabeth Wiig | Wayne Secord,/books/OL10107357M,Test of Language Competence,eng,1.0000,1.0000,1.0000,2325668,333,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10107361M__OL10107357M.jpeg,31f6ebe5279cd107eb4c1c6e335b0f36caf6e1ee3fd6a8661d172e4698459dc7
/books/OL10107362M,EN,PROMISING,5,EDITORIAL_CORE,Test of Language Competence,Wayne Secord | Elisabeth Wiig,9780158955643,1989,Psychological Corp,RECOVERED,TITLE_AUTHOR,/works/OL10107357M,Test of Language Competence,Elisabeth Wiig | Wayne Secord,/books/OL10107357M,Test of Language Competence,eng,1.0000,1.0000,1.0000,2325668,333,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10107362M__OL10107357M.jpeg,31f6ebe5279cd107eb4c1c6e335b0f36caf6e1ee3fd6a8661d172e4698459dc7
/books/OL10149369M,EN,PROMISING,5,EDITORIAL_CORE,Mathematics,Robert E. Eicholz | Sharon L. Young | Randall I. Charles | Phares G. O'Daffer,9780201276077,1991,Scott Foresman & Co,RECOVERED,TITLE_AUTHOR,/works/OL27676170W,Mathematics,Robert E. Eicholz,/books/OL37736465M,Mathematics,eng,1.0000,1.0000,1.0000,12651608,351,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10149369M__OL37736465M.jpeg,01f930b2fc27378a62896f5694f9e3858e03a52b447af0be63f9e1475f1d9f67
/books/OL10151399M,EN,PROMISING,5,EDITORIAL_CORE,Hot Mess,Julie Kraut | Shallon Lester,9780385904995,2008,Delacorte Books for Young Readers,RECOVERED,TITLE_AUTHOR,/works/OL9334453W,Hot mess,Julie Kraut | Shallon Lester,/books/OL10151356M,Hot Mess,eng,1.0000,1.0000,1.0000,11646718,318,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10151399M__OL10151356M.jpeg,9e57a53f5300827001368d8ca00b05487efa5e4d967f17bf0001b287ce164b03
/books/OL10165982M,EN,PROMISING,5,EDITORIAL_CORE,Chemistry,Antony C. Wilbraham | Dennis D. Staley | Edward L. Waterman | Michael S. Matta,9780201334692,2000,Pearson Prentice Hall,RECOVERED,TITLE_AUTHOR,/works/OL16077201W,Chemistry,Antony C. Wilbraham,/books/OL24973645M,Chemistry,eng,1.0000,1.0000,1.0000,6891354,284,376,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10165982M__OL24973645M.jpeg,09611088957e89bd46eba4aadff765630a0941c7448a03939048ff842de6caae
/books/OL10169565M,EN,PROMISING,5,EDITORIAL_CORE,Addison Wesley Secondary Math: Focus on Geometry,Alan R. Hoffer | Roberta Koss,9780201867800,1996,Addison-Wesley Pub (Sd),RECOVERED,TITLE_AUTHOR,/works/OL11946803W,Focus on geometry,Alan R Hoffer,/books/OL10169566M,Addison Wesley Secondary Math,eng,0.9600,1.0000,0.9600,5354831,128,166,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10169565M__OL10169566M.jpeg,cd2c39eb9283423841e2a816f2ebe4cb7b2009e18df164f6af152acb89780881
/books/OL10171795M,EN,PROMISING,5,EDITORIAL_CORE,Essentials of Sociology,Steele | James M. Henslin,9780205319893,1999,Allyn & Bacon,RECOVERED,TITLE_ONLY,/works/OL16600064W,Essentials of sociology,James M. Henslin,/books/OL25283438M,Essentials of sociology,eng,1.0000,1.0000,1.0000,12512741,363,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10171795M__OL25283438M.jpeg,b0297cddc9ff774aacee5bbb5db6f566faa568c7eea3d023199806930c73e43f
/books/OL10177566M,EN,PROMISING,5,EDITORIAL_CORE,"Greek Religious Thought, from Homer to the Age of Alexander.",Francis MacDonald Cornford,9780404017347,1979,Ams Pr Inc,RECOVERED,TITLE_AUTHOR,/works/OL4102253W,Greek religious thought from Homer to the age of Alexander,Francis MacDonald Cornford,/books/OL7084418M,Greek religious thought from Homer to the age of Alexander,eng,1.0000,1.0000,1.0000,5906595,316,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10177566M__OL7084418M.jpeg,e54b9d1e1cb3ebb84bc60609cb995dfa6842204ce00186c4827f7fe1579dd54c
/books/OL10178268M,EN,PROMISING,5,EDITORIAL_CORE,Treatise on Human Nature,David Hume,9780404176532,1990,Ams Pr Inc,RECOVERED,TITLE_AUTHOR,/works/OL28472885W,Treatise on Human Nature,David Hume,/books/OL39018317M,Treatise on Human Nature,eng,1.0000,1.0000,1.0000,14778035,267,400,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10178268M__OL39018317M.jpeg,7e9bc2eb1351ecb7716ef704a713a0524e2c2aeebcc41be4817615e071eedef2
